"target_id","comparator_id","outcome_id","analysis_id","rr","ci_95_lb","ci_95_ub","p","i_2","log_rr","se_log_rr","target_subjects","comparator_subjects","target_days","comparator_days","target_outcomes","comparator_outcomes","calibrated_p","calibrated_rr","calibrated_ci_95_lb","calibrated_ci_95_ub","calibrated_log_rr","calibrated_se_log_rr","database_id"
1772597,1772599,136661,1,1.01315789473683,0.809721100486129,1.26784661647087,0.909015577024952,NA,0.0130720815673386,0.114386105638084,7652,7652,3470616,3330931,216,208,0.698817899615189,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,438120,1,0.936842105263146,0.701016026411729,1.25085669704765,0.658743372914459,NA,-0.0652405218684139,0.147720368528407,7652,7652,3505119,3368092,128,128,0.825907456906168,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,377575,1,0.981818181818185,0.673446826531303,1.43078313691473,0.923958226125088,NA,-0.0183491386681929,0.192240313012815,7652,7652,3512557,3377283,84,79,0.9411462271379,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,438409,1,0.749999999999998,0.463631598835769,1.20031045163523,0.235823234987986,NA,-0.287682072451784,0.242669061951006,7652,7652,3534179,3386497,39,47,0.295024786171277,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,436118,1,1.19230769230769,0.708720340719491,2.02196491514373,0.510749489903928,NA,0.175890666463662,0.267444720740099,7652,7652,3527811,3388915,36,35,0.438526188258821,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,1772596,1,0.844444444444441,0.545859743768265,1.29894743781628,0.444579176563682,NA,-0.169076330043938,0.221164137686982,7652,7652,3527256,3385959,69,69,0.538955700454869,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,140641,1,1.34545454545456,0.951155377045231,1.91467395137195,0.0964008752888028,NA,0.296731907971707,0.178479094578968,7652,7652,3509198,3377463,110,80,0.067985004568796,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4110815,1,0.840579710144933,0.591215671817772,1.19085186394292,0.330971058321179,NA,-0.173663494050834,0.178636778484688,7652,7652,3513117,3374435,108,110,0.432927645752927,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,432284,1,NA,NA,NA,NA,NA,NA,NA,7652,7652,3549074,3406973,0,0,NA,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,434005,1,1.01574803149604,0.854101690788543,1.20808150190749,0.859786148844874,NA,0.0156253179030605,0.0884553453165358,7652,7652,3422432,3284699,370,350,0.601451295773033,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,437851,1,0.853658536585369,0.54123649940795,1.33920803698485,0.49360012993005,NA,-0.158224005214891,0.231120921748496,7652,7652,3526613,3384206,45,46,0.587901470084594,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,141375,1,1.10344827586207,0.66736511779404,1.83290770017442,0.702508978579546,NA,0.0984400728132546,0.257739836265248,7652,7652,3531795,3393794,53,48,0.614100150560052,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,437833,1,1.05714285714288,0.859765450384192,1.30034711324795,0.598536483525403,NA,0.0555698511548288,0.105544515441335,7652,7652,3468256,3324932,266,248,0.417667154879729,NA,NA,NA,NA,NA,"Open Claims"
